9_sig	12_sig	Mont_sig	Name_fish	Data	Year_sampling	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33
98	982	982b	P0334	Fish_Cerrado_GO	2013	16.50926898	17.06890521	17.26128017	17.55858692	17.57607555	18.29310948	18.39804127	18.73032529	18.50297307	18.17068905	17.2787688	16.56173487	9.00664568	8.796782092	8.779293459	8.814270724	9.024134313	9.986009094	10.21336132	12.15459951	12.78419028	14.7429171	15.4949283	18.5204617	19.15005247	19.51731375	20.79398391	20.88142707	22.15809724	NA	NA	NA	NA	NA
98	984	984a	P0339	Fish_Cerrado_GO	2013	23.46407845	23.81428857	23.35401241	23.15389234	22.83370022	21.54292576	19.29157494	18.76125675	19.32159296	19.60176106	19.441665	20.88252952	20.88252952	20.88252952	20.71242746	18.08084851	18.03081849	16.55993596	15.12907745	15.61937162	14.21853112	14.33860316	14.93896338	14.92895737	16.76005603	18.10086052	20.77246348	20.73243946	20.8224935	NA	NA	NA	NA	NA
98	983	983b	P0342	Fish_Cerrado_GO	2013	8.534149913	10.00532552	10.06523765	9.319664492	8.840367461	8.813739848	8.17467714	7.162827852	4.846225536	4.313673279	4.034083344	4.034083344	3.847690055	3.814405539	3.807748635	3.71455199	3.674610571	4.060710957	4.187192118	4.633204633	4.599920117	4.64651844	4.673146052	5.012648116	5.452003728	5.585141792	7.256024497	7.715350819	8.141392624	NA	NA	NA	NA	NA
98	983	983c	P0343	Fish_Cerrado_GO	2013	8.83781159	9.25865976	8.967303334	8.675946908	7.575267077	7.931369375	7.54289414	5.697636776	2.104240855	1.586273875	1.845257365	1.845257365	1.845257365	1.942376174	2.266105536	2.266105536	2.2337326	2.557461962	2.589834898	2.91356426	2.978310133	3.302039495	3.334412431	3.334412431	4.014244092	4.143735837	5.017805115	5.503399158	6.506960181	NA	NA	NA	NA	NA
99	991	991a	P0344	Fish_Cerrado_GO	2013	15.39637732	15.57672704	15.65513997	15.9805536	15.31404375	15.5728064	15.1650592	14.55735905	14.12216733	13.3968478	13.24002196	12.85187799	12.72641731	12.64408375	12.75778248	12.85971928	12.50294048	12.43236885	12.65192504	12.69505214	11.75801772	11.94228809	11.49533443	9.731043676	10.11918764	9.942758567	10.40931546	9.899631459	9.966282443	NA	NA	NA	NA	NA
98	981	981a	P0345	Fish_Cerrado_GO	2013	12.59492931	13.20247692	13.13237528	13.33099661	13.43614908	13.29594579	13.00385559	11.89391284	7.828017292	6.484402383	6.157261362	6.122210539	5.56139736	6.332515481	6.683023718	7.360672976	7.372356584	7.384040192	7.55929431	7.757915644	7.991587802	8.213576352	8.06168945	8.307045216	9.767496203	9.814230634	10.30494217	10.38672742	10.71386844	NA	NA	NA	NA	NA
99	991	991c	P0349	Fish_Cerrado_GO	2013	6.19266055	6.705530071	6.603593272	6.457059123	6.351936799	6.651376147	6.26911315	6.377420999	6.594036697	6.144877676	6.074796126	6.049311927	5.937818552	5.902777778	5.781727829	5.804026504	6.097094801	6.030198777	5.899592253	6.189475025	6.109836901	6.457059123	6.731014271	6.801095821	6.762869521	6.944444444	7.396788991	7.110091743	7.272553517	NA	NA	NA	NA	NA
99	991	991b	P0350	Fish_Cerrado_GO	2013	34.27927928	34.21171171	33.69369369	33.13063063	31.26126126	31.05855856	31.35135135	31.68918919	30.74324324	28.62612613	24.7972973	24.21171171	24.00900901	23.33333333	21.5990991	20.94594595	21.05855856	18.37837838	19.27927928	20.67567568	20.42792793	21.50900901	22.36486486	22.72522523	22.90540541	21.93693694	21.1036036	17.11711712	18.80630631	NA	NA	NA	NA	NA
99	992	992d	P0351	Fish_Cerrado_GO	2013	11.2354521	12.29185318	12.65890779	13.0438675	13.36615936	15.7743957	16.33840645	16.56222023	15.90868397	15.09400179	14.35094002	14.37779767	12.97224709	13.17815577	12.62309758	11.17278424	10.51029543	9.292748433	9.158460161	8.809310654	8.290062668	8.290062668	8.764547896	8.916741271	9.301700985	10.96687556	11.24440466	10.10743062	10.51029543	NA	NA	NA	NA	NA
99	992	992b	P0352	Fish_Cerrado_GO	2013	5.907885218	5.865686038	5.865686038	5.823486858	5.383409694	5.558234869	5.347238968	4.852905715	4.889076441	4.810706535	4.195804196	3.972751387	3.394019773	3.478418134	3.484446588	3.822040029	3.737641669	3.76778394	3.279479142	3.158910055	3.032312515	2.923800338	2.905714975	2.941885701	3.074511695	3.16493851	3.050397878	2.748975163	3.074511695	NA	NA	NA	NA	NA
99	992	992a	P0353	Fish_Cerrado_GO	2013	22.51620817	22.81408796	22.23585071	21.42982302	21.16698791	20.90415279	21.09689855	21.16698791	21.58752409	20.92167514	19.80024531	19.04678465	17.41720694	17.38216226	16.4184335	16.31329946	16.48852287	16.43595584	15.17434729	14.85894516	13.87769406	13.52724724	13.56229192	13.93026108	13.96530576	13.73751533	13.29945681	12.07289294	12.65113019	NA	NA	NA	NA	NA
99	992	992c	P0354	Fish_Cerrado_GO	2013	7.834441981	7.982261641	8.130081301	7.169253511	6.504065041	6.651884701	6.504065041	7.243163341	8.277900961	8.425720621	8.351810791	8.573540281	6.873614191	7.095343681	6.134515891	6.208425721	5.469327421	5.247597931	5.838876571	5.838876571	4.87804878	5.395417591	5.543237251	4.73022912	5.173688101	5.099778271	5.099778271	5.025868441	5.099778271	NA	NA	NA	NA	NA
100	1001	1001a	P0355	Fish_Cerrado_GO	2013	6.496119575	6.826674332	6.79793044	6.539235412	6.366772061	6.194308709	5.777522277	4.915205519	4.943949411	5.116412762	5.001437195	5.245760276	5.37510779	5.130784708	5.102040816	4.886461627	4.6277666	4.642138546	4.512791032	4.426559356	4.239724059	4.972693303	4.771486059	4.728370221	5.389479736	5.83501006	6.524863467	6.539235412	6.769186548	NA	NA	NA	NA	NA
100	1001	1001b	P0356	Fish_Cerrado_GO	2013	9.95394304	10.02913808	10.15133001	9.812952345	9.634364132	9.831751104	8.37484726	7.011937212	6.523169471	6.438575054	6.28818498	6.147194285	6.053200489	6.118996146	6.194191183	5.978005452	5.432841432	4.859479274	5.197856941	5.122661904	5.028668108	5.733621581	5.799417238	4.596296644	5.24485384	5.348247016	5.545633988	5.714822822	6.917943416	NA	NA	NA	NA	NA
100	1002	1002c	P0357	Fish_Cerrado_GO	2013	5.268205796	5.562786874	5.521682538	5.52853326	5.398369528	5.357265191	5.144892786	4.959923272	5.035281222	5.10378845	5.096937727	5.172295677	5.021579777	5.1791464	5.240802905	5.247653627	5.144892786	5.1791464	5.391518805	5.891621566	5.795711448	5.713502775	5.644995547	5.370966637	5.555936151	5.72720422	5.980680962	6.056038912	6.282112763	NA	NA	NA	NA	NA
100	1002	1002a	P0358	Fish_Cerrado_GO	2013	0	0	0	0	0	0	0	0	0	0	0.04816955684	0	0.04816955684	0.8188824663	0.7707129094	0.5780346821	0.6262042389	0.5780346821	0.5780346821	0.5780346821	0.1926782274	0.1445086705	0.3853564547	0.1926782274	0.289017341	0.6262042389	0.91522158	0.7707129094	0.7707129094	NA	NA	NA	NA	NA
100	1002	1002b	P0359	Fish_Cerrado_GO	2013	23.13771403	23.54749012	24.49875604	24.54266062	24.13288453	23.62066442	23.03527001	23.63529928	24.92316698	23.79628275	16.68374067	15.03000146	14.62022538	13.31772282	6.79057515	4.536806673	3.995316845	3.995316845	4.624615835	4.712424996	4.683155276	4.756329577	4.800234158	3.322113274	3.000146349	3.307478414	3.541636177	3.600175618	4.96121762	NA	NA	NA	NA	NA
98	983	983a	P0361	Fish_Cerrado_GO	2013	23.84706658	24.75213585	24.82003955	24.83124143	24.08501213	22.92457806	21.85917722	20.75730408	19.37551096	13.23347135	5.959915612	6.199894515	5.801075836	5.553211687	5.168912682	4.762783829	5.023866663	4.274225445	4.087013843	4.653922215	4.200395517	4.102834542	4.105471325	4.063282795	4.914963744	5.030982202	6.539222149	7.332893869	8.221489782	NA	NA	NA	NA	NA
94	941	941a	P0362	Fish_Cerrado_GO	2013	53.59725923	55.19604111	55.86220023	54.73924629	55.95736582	56.33802817	56.60449182	56.09059764	56.33802817	56.35706129	56.14769699	56.14769699	56.07156452	55.95736582	54.81537876	55.42443852	56.14769699	55.97639893	56.45222687	57.04225352	56.56642558	56.10963076	54.73924629	53.38789494	50.81842406	47.54472783	41.51122954	35.0970689	34.96383708	NA	NA	NA	NA	NA
94	942	942a	P0363	Fish_Cerrado_GO	2013	28.21338239	28.55828926	30.53575535	27.31662451	27.01770522	28.67325822	28.9951713	28.48930789	30.6507243	30.35180501	30.74269947	33.22602897	35.45642676	35.0885261	34.95056335	35.54840193	35.96229018	36.62911014	36.07725914	34.00781789	32.78914693	33.11106001	33.08806622	32.26028972	31.52448839	30.07587951	29.86893539	30.71970568	30.9266498	NA	NA	NA	NA	NA
94	941	941b	P0373	Fish_Cerrado_GO	2013	14.33506045	11.60621762	11.15716753	15.26770294	17.72020725	17.02936097	18.34196891	17.92746114	18.58376511	18.48013817	18.23834197	17.85837651	17.13298791	15.47495682	15.40587219	16.33851468	18.72193437	19.20552677	19.89637306	19.68911917	18.65284974	18.791019	18.34196891	18.86010363	18.96373057	18.96373057	18.791019	19.17098446	19.72366149	NA	NA	NA	NA	NA
96	961	961a	P0377	Fish_Cerrado_GO	2013	36.63863355	36.1040485	33.83752771	33.13767691	33.62029609	33.37244931	30.04107178	29.54560271	26.7879262	23.91942108	20.22296108	20.15776778	19.69489536	19.1994263	18.77566986	16.23313123	16.63732968	16.73511963	15.2421931	15.30086707	12.84307973	11.74783232	10.61346894	10.06584523	9.713801421	10.28750244	10.3657344	9.961535954	9.987613273	NA	NA	NA	NA	NA
95	952	952b	P0379	Fish_Cerrado_GO	2013	10.29644553	11.26699763	11.78291226	11.76216527	12.42889033	15.44271021	15.82469775	18.92144863	22.19743848	23.99798518	21.29283041	19.96111471	16.10511159	13.39189286	11.52239666	10.86220558	10.21040496	8.452732378	5.958642553	4.15676104	3.774400346	3.789079383	5.632382599	18.33309321	15.69051221	5.390040299	4.572907679	2.293643946	2.45398773	NA	NA	NA	NA	NA
95	951	951a	P0380	Fish_Cerrado_GO	2013	53.92180599	53.73139212	53.33355145	52.5876002	51.60543105	49.35187306	46.74758711	45.98854899	46.81760183	45.76999836	45.12416162	43.40389334	41.50760674	39.29003762	37.70260101	35.5622444	35.76247342	36.2938001	34.68346148	33.19941109	31.06559791	29.02339277	28.00785212	26.94258138	26.16456732	24.11712743	25.54555865	26.27515132	26.61017504	NA	NA	NA	NA	NA
95	952	952a	P0381	Fish_Cerrado_GO	2013	7.226782553	7.80621278	9.06969258	9.117978432	9.182359569	13.93851601	14.87204249	18.01867053	20.35248672	22.56558828	23.78882987	24.35216482	24.28778368	23.33011428	8.836310961	7.669402865	17.85771769	23.90149686	23.76468695	23.54740061	22.03444391	19.55577016	19.53967488	19.36262675	19.29824561	18.99243522	17.84967005	17.93014647	17.92209883	NA	NA	NA	NA	NA
96	962	962a	P0382	Fish_Cerrado_GO	2013	24.09893993	23.57611438	23.31034483	23.05130362	22.80571909	22.9470143	21.81665265	21.49032801	21.79646762	21.47687132	20.93860387	20.91841884	21.29184188	20.47434819	18.73170732	18.02186712	18.25399495	17.77964676	17.52396972	17.55761144	17.56770395	16.65937763	15.73086627	15.02102607	14.04205214	13.0294365	11.96635828	10.9234651	10.5803196	NA	NA	NA	NA	NA
96	962	962c	P0383	Fish_Cerrado_GO	2013	27.17183314	26.9804822	27.24837352	26.94221202	25.79410639	22.15843858	21.73746651	24.91389208	26.0619977	29.81247608	30.11863758	30.57787983	29.46804439	26.29161883	18.48450057	17.52774589	17.56601607	17.06850364	16.8771527	15.80558745	13.93034826	10.94527363	8.572522005	5.740528129	5.204745503	4.860313816	3.86528894	3.329506315	3.138155377	NA	NA	NA	NA	NA
96	962	962b	P0384	Fish_Cerrado_GO	2013	37.84461153	40.41353383	40.05847953	39.78696742	39.41102757	40.49707602	40.10025063	36.92564745	38.93065998	39.09774436	39.99582289	39.13951546	40.28822055	39.43191312	39.66165414	38.90977444	37.74018379	38.47117794	38.57560568	37.84461153	38.74269006	36.57059315	31.26566416	21.74185464	17.04260652	15.64327485	15.45530493	16.87552214	17.10526316	NA	NA	NA	NA	NA
81	811	811c	P0391	Fish_Cerrado_MG	2011	89.54459414	89.08807482	89.25509409	89.0609335	88.69332739	88.28116297	88.77255513	87.99688231	85.52499722	88.58701704	89.0101325	89.26144592	88.87280018	89.29605703	88.95076855	88.70572511	88.2143255	82.52394743	83.03820025	83.069726	91.08932947	91.25640454	90.87871701	90.59924259	90.66711215	90.48891859	90.6580559	NA	NA	NA	NA	NA	NA	NA
82	822	822a	P0392	Fish_Cerrado_MG	2011	45.23250352	43.65116643	45.57695319	45.45169876	46.54767496	46.62595898	47.815876	47.2992015	44.91936747	43.68248004	44.66885862	45.34210114	46.09362768	49.16236105	49.80428996	50.99420698	51.30734304	50.36793487	51.44825427	51.68310631	52.62251448	52.54423047	52.81039612	52.59120088	53.53060905	53.31141381	53.93768592	NA	NA	NA	NA	NA	NA	NA
82	821	821a	P0394	Fish_Cerrado_MG	2011	75.62583075	75.65621885	75.80573707	76.0992358	76.20576998	76.05758583	76.18889443	76.25955044	75.08583453	75.11074197	75.69063832	75.28649726	71.11455623	70.9581004	70.88292278	71.82864733	72.91343812	72.66437901	71.57323889	68.83231876	67.17202457	66.23907995	65.92391905	62.5898485	62.40185779	62.63408161	63.1925246	NA	NA	NA	NA	NA	NA	NA
83	832	832a	P0398	Fish_Cerrado_MG	2011	91.54312131	90.76996652	90.79387853	90.65837717	90.66634784	90.56272916	91.04096923	91.04096923	91.35182528	91.25617727	91.71050534	92.30033477	92.2684521	92.53148414	92.60322015	92.52351347	92.18077475	89.74972103	88.95265423	89.37509963	89.65407301	89.26351028	89.27945162	89.17583293	89.08018492	90.25984377	90.45113981	NA	NA	NA	NA	NA	NA	NA
82	822	822b	P0405	Fish_Cerrado_MG	2011	80.00497389	79.45784631	79.75627953	79.60706292	79.28376026	78.66202437	78.56254663	78.6122855	78.1895051	77.91594131	77.31907486	77.19472768	76.39890574	75.92638647	75.92638647	76.299428	76.62273066	75.42899776	74.16065655	74.58343696	74.30987317	73.96170107	77.36881373	77.49316091	77.841333	77.29420542	76.97090276	NA	NA	NA	NA	NA	NA	NA
84	842	842a	P0407	Fish_Cerrado_MG	2011	82.31368187	81.97997775	84.70522803	87.59733037	87.54171301	87.43047831	87.87541713	87.98665184	86.70745273	86.81868743	87.26362625	86.87430478	86.92992214	82.31368187	82.20244716	82.20244716	78.30923248	63.34816463	65.40600667	65.90656285	67.90878754	74.86095662	80.70077864	84.37152392	84.14905451	86.65183537	87.3192436	NA	NA	NA	NA	NA	NA	NA
84	841	841a	P0410	Fish_Cerrado_MG	2011	82.54668191	82.52871061	82.67442493	82.86243127	82.61811877	82.47629369	83.6168599	81.82310567	78.85729759	78.39930687	77.33542489	77.55179315	77.35165251	77.72488776	78.57413317	79.52615351	80.77568021	81.05154974	81.54378753	81.19759831	80.62963163	80.19148591	78.96359604	78.14139666	75.45843025	74.94455563	75.5882512	NA	NA	NA	NA	NA	NA	NA
81	811	811a	P0413	Fish_Cerrado_MG	2011	90.17275266	90.3141271	90.64859832	90.62446123	90.62446123	90.52446467	90.57273887	90.67273542	90.62446123	90.54515362	90.69342436	90.62790938	90.36929761	88.75556015	88.56591152	88.41419261	88.39005552	88.41419261	88.54522258	88.61763387	88.74866384	89.17278715	89.44174339	89.58656598	89.41415813	89.45898417	89.49346574	NA	NA	NA	NA	NA	NA	NA
83	831	831a	P0414	Fish_Cerrado_MG	2011	54.04209965	54.00479616	55.04875579	55.63489103	56.81249001	57.62775084	57.96344648	58.5176107	59.96696329	60.40390046	62.17296318	64.11253797	64.86198444	65.26697218	64.93125866	64.47487611	65.29013694	65.19955241	65.60984707	66.71284702	67.6559919	67.99701604	68.83359088	69.19060052	69.21191453	69.57958118	70.28294346	NA	NA	NA	NA	NA	NA	NA
84	842	842b	P0419	Fish_Cerrado_MG	2011	92.13585594	92.22703442	92.45498062	92.29541828	92.48917256	92.46637793	92.92227034	93.16161386	93.01344883	92.48917256	91.94210166	91.85092318	91.77114201	91.62297698	91.14428995	91.40642808	91.46341463	91.52040119	91.6457716	89.68543424	89.52587189	89.44609072	88.0898108	88.44312742	88.35194894	89.09277411	89.56006382	NA	NA	NA	NA	NA	NA	NA
81	812	812a	P0424	Fish_Cerrado_MG	2011	89.48862778	89.62153019	89.82119125	89.82723209	89.7456808	89.58559865	90.04470219	90.31956023	90.31956023	90.67596955	90.72127582	90.86323547	91.01425637	90.99915428	90.74845959	90.77564335	90.11719222	87.96061375	87.32028513	86.95783496	86.46550683	86.94877371	86.98199831	86.80379365	86.9638758	87.07261085	87.24477468	NA	NA	NA	NA	NA	NA	NA
81	811	811b	P0425	Fish_Cerrado_MG	2011	93.3972741	93.3972741	93.51907935	93.22495961	92.9220517	91.295567	91.20468545	90.64929819	89.13460568	89.38705443	89.28823826	89.99394184	89.60016155	89.67989498	89.14470363	88.87205897	88.91357027	88.66114701	90.67959204	90.58776005	92.63933764	93.14418417	93.13478041	92.99555914	92.70728263	92.68587548	92.85714286	NA	NA	NA	NA	NA	NA	NA
82	821	821b	P0427	Fish_Cerrado_MG	2011	14.13427562	14.48763251	15.12367491	16.89045936	18.3745583	19.71731449	20.07067138	21.20141343	21.90812721	21.90812721	23.32155477	23.39222615	24.02826855	25.1590106	25.01766784	24.59363958	24.38162544	24.38162544	24.5229682	26.36042403	26.7844523	27.4204947	28.90459364	28.69257951	27.70318021	28.26855124	28.26855124	NA	NA	NA	NA	NA	NA	NA
82	821	821c	P0428	Fish_Cerrado_MG	2011	83.51453856	83.56510746	84.50063211	84.62705436	84.65233881	84.72819216	84.72819216	84.77876106	84.45006321	83.69152971	82.12389381	81.94690265	81.3653603	75.17067004	75.34766119	76.08091024	78.05309735	78.3312263	79.7977244	82.32616941	82.35145386	81.39064475	84.55120101	84.45006321	78.81163085	80.37926675	80.37926675	NA	NA	NA	NA	NA	NA	NA
77	772	772a	P0441	Fish_Cerrado_MG	2011	80.40418259	80.29861251	79.59983913	79.09209733	79.09209733	78.91112005	79.00663583	78.64468128	78.3882968	78.41343254	77.68449628	75.583149	74.34647094	74.14035793	72.88859843	71.96863061	71.96360346	72.40096521	72.07420068	72.03901066	72.13955359	72.21496079	72.2049065	72.16971647	72.496481	72.72270259	72.75789262	NA	NA	NA	NA	NA	NA	NA
76	762	762a	P0444	Fish_Cerrado_MG	2011	84.47959652	84.49381585	84.43017657	84.49896813	84.49896813	84.40724604	84.58715596	84.47247706	84.47247706	84.17431193	83.41743119	83.53211009	83.18807339	83.16513761	82.65657261	82.47304428	82.47304428	82.88598302	78.0683643	75.01720578	75.30355097	75.76174112	75.6069629	75.30920751	71.78195144	72.24003665	72.62940907	NA	NA	NA	NA	NA	NA	NA
77	772	772b	P0445	Fish_Cerrado_MG	2011	93.45193971	93.20484309	93.18013343	93.57548802	93.33497902	93.23790721	93.60809477	93.59290291	93.64218827	93.49433218	93.37111878	93.39576146	93.3464761	93.14933465	93.22326269	93.27254805	93.37111878	94.11039921	94.28289798	94.3814687	94.33218334	94.28289798	94.20896994	94.3814687	94.23361262	94.15968457	94.28289798	NA	NA	NA	NA	NA	NA	NA
77	771	771a	P0450	Fish_Cerrado_MG	2011	86.88924037	86.91860465	86.94852941	86.99072293	86.97417921	86.94053777	86.91432969	86.99610995	86.93347016	86.94816018	86.8214072	86.53385773	85.82367284	85.77783481	85.72650304	85.80896186	85.60735672	85.38922156	85.52665355	85.51753636	85.56092554	85.83465207	86.07167294	85.93482723	85.93790095	80.65178342	80.63122782	NA	NA	NA	NA	NA	NA	NA
76	762	762b	P0455	Fish_Cerrado_MG	2011	85.44528446	85.4727765	85.53895518	85.76356162	85.80567532	85.81971323	85.87987566	85.85179986	85.73691916	85.69480376	85.61917176	85.5727579	85.56901601	85.59826746	85.61143866	85.45418087	84.56231826	84.70269728	84.65657275	84.59533168	84.58437782	84.87315753	84.93131455	84.81700592	84.7047027	84.69991377	85.20924823	NA	NA	NA	NA	NA	NA	NA
76	761	761a	P0461	Fish_Cerrado_MG	2011	87.6172285	88.07991465	88.17972192	88.19348844	88.11281469	88.01817149	88.16099668	88.006126	87.86460395	87.67057285	87.35394834	87.24231683	86.9940804	87.03537996	87.00290813	87.15650004	86.92868943	87.35545154	87.32103524	87.39137169	87.62712739	87.81104801	87.61680233	87.55313108	87.38104662	87.50860407	87.6720815	NA	NA	NA	NA	NA	NA	NA
88	882	882a	P0472	Fish_Cerrado_MG	2011	74.35033163	73.54572143	69.7836251	68.26138958	68.08741981	65.358269	58.21463521	51.5602914	50.98401653	50.48385343	53.09340002	53.30578512	58.61244019	60.79817312	60.92866464	60.90691605	60.55893867	49.29317094	45.76989996	42.59460635	42.90996085	44.25356094	44.50848195	47.70033707	51.89735783	52.65847559	53.53919756	NA	NA	NA	NA	NA	NA	NA
85	852	852a	P0474	Fish_Cerrado_MG	2011	39.62148962	35.47008547	32.72283272	32.41758242	30.64713065	26.67887668	26.43467643	26.31257631	26.4957265	27.28937729	26.61782662	28.08302808	25.94627595	25.82417582	25.15262515	24.42002442	26.4957265	25.76312576	26.19047619	26.37362637	25.51892552	26.73992674	26.8009768	26.98412698	25.51892552	26.61782662	26.98412698	NA	NA	NA	NA	NA	NA	NA
89	891	891a	P0476	Fish_Cerrado_MG	2011	62.57459506	61.57593472	60.18755328	59.49336256	59.04274753	55.82754841	53.53793691	53.13603702	50.24966508	49.84776519	45.80440872	45.12239678	44.91535745	45.110218	45.25636341	44.34295457	44.29423943	42.67446109	42.40652783	41.7975886	40.88417976	40.34831324	42.17513092	44.36731214	42.35781269	41.57837048	41.70015832	NA	NA	NA	NA	NA	NA	NA
86	861	861a	P0477	Fish_Cerrado_MG	2011	45.78512397	42.02479339	36.43153527	34.67943381	34.54545455	34.83146067	34.54166667	34.38800999	34.73552686	34.73552686	33.31946755	31.8276005	31.46911519	30.60542797	30.88052914	31.14822547	32.02668891	33.19450229	33.42999171	33.52818372	31.09348915	30.38397329	29.16145181	29.37994174	29.59900785	30.79154579	32.20058019	NA	NA	NA	NA	NA	NA	NA
90	901	901a	P0478	Fish_Cerrado_MG	2011	64.39803242	62.78525925	62.10789452	59.80969277	58.34206919	57.92274817	58.60817676	56.87444561	55.95516491	55.88259011	55.47939682	55.3665027	56.03580356	56.39867753	58.09208935	58.15660027	59.15651964	60.12418353	60.53544069	61.33376341	60.90637852	61.357955	60.84186759	60.49512136	60.80961213	61.34989114	61.60793484	NA	NA	NA	NA	NA	NA	NA
90	902	902a	P0480	Fish_Cerrado_MG	2011	60.08503853	59.8724422	58.38426787	56.84294446	57.48073346	58.17167154	58.4639915	59.81929312	62.37044911	63.1942599	61.73266011	62.58304544	61.22774382	58.782886	56.09885729	53.94631943	52.1392506	51.95322881	54.37151209	57.95907521	61.01514749	61.5997874	60.21791124	58.5968642	59.15492958	59.63327133	59.92559128	NA	NA	NA	NA	NA	NA	NA
85	851	851a	P0481	Fish_Cerrado_MG	2011	46.12152553	45.62368549	45.41336353	45.7720291	45.29430789	45.45601552	45.71474774	44.9385511	43.94430052	43.2821342	42.93337646	43.02569905	43.41147939	44.18755053	44.62582835	44.3240621	45.21345408	44.24506951	43.25506073	41.39715395	36.69635628	29.92866407	22.17546131	15.46541694	15.25121556	14.91497976	17.87682334	NA	NA	NA	NA	NA	NA	NA
88	881	881a	P0482	Fish_Cerrado_MG	2011	43.6672922	43.63371623	43.17955687	44.20689042	45.13451863	44.84792105	44.55230098	44.25695079	44.40255948	44.01303922	43.6720431	43.05233099	43.83039658	44.35248335	43.89415181	43.56271439	44.29083378	44.65890614	45.01411595	45.63384839	46.06859731	46.07065143	45.55374896	46.79221168	47.182922	47.7819482	47.76137513	NA	NA	NA	NA	NA	NA	NA
85	852	852b	P0486	Fish_Cerrado_MG	2011	73.7878893	72.96247486	72.6345727	72.69006659	72.65917603	71.00152587	70.09293938	70.62495665	70.55070051	72.16673602	72.00472026	71.41767235	70.58128216	70.31521815	67.92492179	65.46757584	65.27826148	62.6209874	60.80478975	60.82172702	61.07471425	60.71802022	59.21281783	57.08310095	54.70592339	54.10691911	55.181995	NA	NA	NA	NA	NA	NA	NA
89	892	892a	P0489	Fish_Cerrado_MG	2011	37.67770315	37.25655831	36.47676934	33.13485114	31.40954324	30.04460974	28.16704787	27.64512855	26.74208355	25.75247907	25.22512312	24.5714168	24.29588714	24.38188759	23.98827554	22.29349243	21.99033528	20.96114414	20.14446311	19.46651006	19.33100823	18.66944167	19.44023738	19.77549853	15.47899272	14.77426067	14.96019198	NA	NA	NA	NA	NA	NA	NA
86	862	862b	P0499	Fish_Cerrado_MG	2011	84.79188501	84.72450966	84.64964815	84.70953736	84.9453511	84.77691271	84.20422219	80.83545441	79.23341818	79.74621949	79.60772571	79.93711633	80.96646205	82.18296152	83.18984878	83.46683635	83.55292708	83.61281629	85.65653541	85.06512951	84.62344662	85.67150771	85.45815242	87.21739781	87.27354394	87.95478365	88.02590208	NA	NA	NA	NA	NA	NA	NA
86	862	862a	P0507	Fish_Cerrado_MG	2011	88.87053479	88.78794136	88.87053479	88.93247987	88.72599628	88.64340285	88.5195127	88.45756762	88.70534792	89.65517241	89.18026017	88.99442494	88.8452799	87.27535633	87.05347925	86.6818088	85.91781953	85.02994012	85.93846789	86.41338014	86.39273178	86.66116044	87.65228164	89.3660954	88.06524881	89.0150733	89.03572166	NA	NA	NA	NA	NA	NA	NA
80	801	801a	P0511	Fish_Cerrado_MG	2011	96.30492676	96.37150466	97.03728362	97.13715047	97.10386152	97.13715047	97.17043941	97.27030626	97.27030626	97.27030626	97.27030626	97.3701731	97.3701731	97.36929737	97.56909757	97.40346205	97.17043941	97.17043941	97.26575525	97.33244415	97.49916639	97.27030626	97.33688415	96.20505992	95.83888149	95.20639148	95.33954727	NA	NA	NA	NA	NA	NA	NA
80	803	803a	P0513	Fish_Cerrado_MG	2011	81.06060606	81.00448934	81.17283951	81.31313131	81.17283951	81.17283951	81.36924804	81.98653199	81.9023569	82.12682379	81.93041526	79.57351291	79.48933782	79.54545455	81.17283951	80.83613917	80.97643098	80.89225589	81.5375982	81.28507295	81.9023569	81.34118967	81.20089787	80.80808081	82.40740741	82.23905724	82.15488215	NA	NA	NA	NA	NA	NA	NA
80	802	802d	P0514	Fish_Cerrado_MG	2011	95.46005892	95.54669901	95.66724437	95.59792028	95.84055459	95.78856153	96.23981979	96.63719882	96.63719882	97.1408768	97.19237435	97.399896	97.39944521	97.48263889	97.84684841	97.86569495	97.81325928	97.88194444	98.02117688	98.05555556	98.00277874	98.00416522	98.01980198	97.88194444	97.79398993	97.46439736	97.4501301	NA	NA	NA	NA	NA	NA	NA
80	802	802a	P0518	Fish_Cerrado_MG	2011	91.67533819	91.88377957	92.49179541	92.77822258	92.59748579	92.70245386	92.91603298	93.30798479	93.53960693	93.80700912	93.9475158	94.59210632	94.66266266	94.62619629	94.67003043	94.54210547	94.22976815	94.28136639	94.31763575	94.35745465	94.24955951	93.89267121	93.5765488	93.61838418	93.38991873	92.15772618	92.03777058	NA	NA	NA	NA	NA	NA	NA
80	802	802c	P0527	Fish_Cerrado_MG	2011	76.35765804	76.2197709	76.67585914	76.76071277	76.89859992	76.59100552	77.36529487	77.63046245	77.43954179	77.10012728	75.79550276	76.43190496	76.48493848	76.49554518	76.67585914	76.16673738	75.84853627	75.83792957	75.59397539	75.45608825	76.38947815	76.17734408	76.2409843	76.17734408	77.30165465	77.04709376	77.28044124	NA	NA	NA	NA	NA	NA	NA
