9	12	Mont	Name_fish	Data	Year_sampling	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33
100	1001	1001a	P0355	Fish_Cerrado_GO	2013	32.75490987	33.25024925	32.8867611	31.8164554	31.38667068	30.64220038	29.85962747	28.4323734	28.76370887	27.63701394	26.91537603	26.14695596	24.7882798	24.47038341	24.47038341	24.13394736	23.95624748	23.101093	22.92954313	23.23050869	21.9624541	22.02181208	21.32138787	20.07028041	19.55878397	19.5714444	19.65769359	18.72319549	19.27867192	NA	NA	NA	NA	NA
100	1001	1001b	P0356	Fish_Cerrado_GO	2013	32.75490987	33.25024925	32.8867611	31.8164554	31.38667068	30.64220038	29.85962747	28.4323734	28.76370887	27.63701394	26.91537603	26.14695596	24.7882798	24.47038341	24.47038341	24.13394736	23.95624748	23.101093	22.92954313	23.23050869	21.9624541	22.02181208	21.32138787	20.07028041	19.55878397	19.5714444	19.65769359	18.72319549	19.27867192	NA	NA	NA	NA	NA
100	1002	1002a	P0358	Fish_Cerrado_GO	2013	27.12319331	27.3856605	27.16566997	26.85225323	26.49168646	26.20956249	25.95960915	25.09869105	25.98253664	25.36579864	24.266024	23.71184197	22.47935945	21.07927803	21.07927803	19.88307564	19.74537793	19.07565569	18.80738573	18.51240749	16.94789509	17.06827786	21.32138787	15.38927202	15.15484231	15.61895379	15.46345864	14.89904685	15.47948295	NA	NA	NA	NA	NA
100	1002	1002b	P0359	Fish_Cerrado_GO	2013	27.12319331	27.3856605	27.16566997	26.85225323	26.49168646	26.20956249	25.95960915	25.09869105	25.98253664	25.36579864	24.266024	23.71184197	22.47935945	21.07927803	21.07927803	19.88307564	19.74537793	19.07565569	18.80738573	18.51240749	16.94789509	17.06827786	21.32138787	15.38927202	15.15484231	15.61895379	15.46345864	14.89904685	15.47948295	NA	NA	NA	NA	NA
100	1002	1002c	P0357	Fish_Cerrado_GO	2013	27.12319331	27.3856605	27.16566997	26.85225323	26.49168646	26.20956249	25.95960915	25.09869105	25.98253664	25.36579864	24.266024	23.71184197	22.47935945	21.07927803	21.07927803	19.88307564	19.74537793	19.07565569	18.80738573	18.51240749	16.94789509	17.06827786	21.32138787	15.38927202	15.15484231	15.61895379	15.46345864	14.89904685	15.47948295	NA	NA	NA	NA	NA
101	1011	1011a	P0266	Fish_Amazonia_RO	2018	13.72650768	27.32995773	28.19062046	29.11059165	28.64248364	28.731202	29.1477109	28.22607489	28.21374976	27.59494242	27.64725796	27.4790684	25.42757348	25.72191216	25.87313142	23.69307696	20.97338343	19.21655997	17.16727303	15.62471799	15.62471799	13.7095637	11.43377728	8.939552938	7.592887204	6.24203031	5.341422122	4.655217161	4.414568924	7.62195466	6.284991873	4.238364251	3.734273625	3.017509003
101	1012	1012a	P0263	Fish_Amazonia_RO	2018	28.65758729	31.62579283	31.96483632	32.61671853	32.25744956	33.29945577	33.76367916	34.29613048	35.59406297	35.99406062	36.85229644	37.18900672	37.59595312	38.59707686	38.40535128	37.6476903	36.11492719	35.10195004	32.19990842	31.52042385	31.52042385	28.67945757	28.37938614	24.76681972	22.44404035	20.87273869	19.51621554	19.11283782	17.42346455	16.28192968	13.81439927	11.96844522	10.79690004	9.170745753
101	1013	1013a	P0264	Fish_Amazonia_RO	2018	13.03183746	43.88615179	44.74919029	45.42260171	44.54642732	44.80326312	45.11680318	46.74937653	47.08025654	46.23946365	45.0848735	44.61624547	37.86074027	37.52697503	36.34698036	35.35696552	31.85533119	29.11142438	24.20707172	21.05022831	21.05022831	11.69445761	12.26816306	11.09550882	11.14840374	10.89902392	10.07072281	10.59727391	11.02143787	10.24879995	8.332857681	6.461591143	5.171282321	4.310605585
101	1013	1013b	P0265	Fish_Amazonia_RO	2018	13.03183746	43.88615179	44.74919029	45.42260171	44.54642732	44.80326312	45.11680318	46.74937653	47.08025654	46.23946365	45.0848735	44.61624547	37.86074027	37.52697503	36.34698036	35.35696552	31.85533119	29.11142438	24.20707172	21.05022831	21.05022831	11.69445761	12.26816306	11.09550882	11.14840374	10.89902392	10.07072281	10.59727391	11.02143787	10.24879995	8.332857681	6.461591143	5.171282321	4.310605585
102	1021	1021a	P0271	Fish_Amazonia_RO	2018	73.81055347	75.54998671	75.6999552	75.76963383	75.82947384	75.52083333	75.22663427	74.97153182	74.57014674	74.76695816	75.60151803	75.89230804	75.91010895	76.20779181	76.35774259	75.46621329	74.79335393	74.3878372	74.76112777	74.54142708	74.54142708	71.3491329	69.96495114	66.52682845	63.47126873	62.7547499	60.38776331	57.01413066	55.37909642	55.36973834	54.69872208	52.95777212	46.97188012	43.95916913
102	1022	1022a	P0272	Fish_Amazonia_RO	2018	59.06018179	61.13119268	61.23817568	61.17681845	61.34447392	61.50013091	61.3786639	61.08779899	60.96786721	61.19841337	61.7711604	61.81459	61.77804044	62.04014084	62.12708465	61.60043237	60.81592325	60.34782609	61.23945945	60.61140605	60.61140605	57.27738353	56.94604969	54.21561939	51.86747495	50.29462271	48.7812884	45.32278428	44.08116205	44.10522241	42.2060655	40.77752434	36.45116224	33.89190008
